Bus,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
20,0.9979753447334685,0.9982158749603052,0.9982824791767598,0.9983060495875756,0.9983385609579838,0.9982561849933977,0.9977598394959468,0.9967739512626462,0.9967140654088811,0.9978925527451391,0.9981629528168279,0.9991730481917268,0.9984069634388796,0.9976539117148767,0.9984989453459795,0.9983525665163729,0.9982143537758765,0.9961961781243015,0.9942133628336615,0.9939792202772751,0.9937929882406665,0.9945550952903051,0.9957028892226671,0.9965996510565956
21,0.9977170712310929,0.9979958182684386,0.9980683064129046,0.9980999384268353,0.9981333635017122,0.9980607462671258,0.9975305137189164,0.9964248253439015,0.9964043294366247,0.9976761600208636,0.9979918612495134,0.9991500864374242,0.9982638575504932,0.9974509142369106,0.9984166407866263,0.9982230248030456,0.9980946672888604,0.9958995330831716,0.9935986704018335,0.9933719947756771,0.9931581880313876,0.9939778716619057,0.9953393133434827,0.9963013041668437
22,0.9961819245441536,0.9964594648287508,0.9965873485455811,0.9965614092756621,0.9965650798005402,0.996044343076597,0.9953502854159648,0.9926783973828394,0.9933083925749832,0.9948884292590267,0.9950946370494402,0.997135075866367,0.9948491310614236,0.9949960481832668,0.9963110876138302,0.9959553858226066,0.9958951948688662,0.9909765733041196,0.9873192618173576,0.9877838982186045,0.9882376872561778,0.9891082541108669,0.9898587113784884,0.9930187054611214
23,0.9942385737255908,0.9948815500918811,0.9951392012754292,0.9950898980135486,0.9950977148008192,0.9943079212923499,0.9938338758412021,0.9900738269972978,0.9907159324112756,0.9924676745542064,0.9932496499821035,0.9962538202509273,0.9921847513616711,0.9932116909870239,0.9946886580106481,0.99435535281486,0.9940904191211879,0.9873934412786304,0.9819958393686035,0.9819074470979111,0.9828833328640225,0.9846438661479096,0.9859393953575236,0.9904616430377258
24,0.9930796144820468,0.9940055257385482,0.9943895138327946,0.9943152432578246,0.9943499323051352,0.9933949163086757,0.9929870960813005,0.988908199380252,0.9896776470546661,0.9919467014121298,0.9927696441299053,0.9957784901485587,0.9916454332063542,0.9926604515268048,0.9942118529671422,0.9937683774877104,0.9933720382784997,0.9863296530535294,0.9798909982456736,0.9786163501722307,0.9797322652424982,0.9826213441413794,0.9841693069061112,0.989132730208632
25,0.9941085745394423,0.9936753375580458,0.9935038799818889,0.9935721774862477,0.993417842878553,0.9925571556941283,0.9898276147826943,0.9835503798622615,0.9858754965791248,0.9905521074706988,0.9902021975565573,0.9935889984008518,0.9912398251628097,0.9889394340746287,0.992842780663035,0.9922424489016041,0.9924920267589685,0.9809691111528939,0.975136402177214,0.9788219646253655,0.9783016197468832,0.9788487227298993,0.9792899553377735,0.985169979568584
26,0.9934238578500603,0.9930834043641631,0.9929659162035216,0.9930532964994323,0.9928522368507517,0.9920080727873544,0.9891623921166671,0.9823437216665495,0.9849380896619303,0.9899990730225899,0.9897460914512977,0.9934782240244734,0.9910319197171534,0.9886518258777856,0.9926471095462125,0.9918656936935036,0.9920238062237107,0.9794615845634255,0.9733137315514743,0.9769563996848402,0.9760164559821273,0.9769677430810549,0.9778541969181778,0.9841889584556894
27,0.9903355666924086,0.9904111012360005,0.9905277299598896,0.9907044869413774,0.9903154051521974,0.9895604180507173,0.9861148348407149,0.9768539426342064,0.9807766910677551,0.9875262869426431,0.9875896344058979,0.9926799307951845,0.9898761345929981,0.9873184687083111,0.9915744388218587,0.9901227062454394,0.9897951940088371,0.9724678439080298,0.9651983606532855,0.9690729637743123,0.9656281737373238,0.968571339622279,0.9713469318675614,0.9798203325404813
28,0.9882457378993913,0.9885500031747313,0.9888560693011822,0.9890935464391089,0.9886179781106913,0.9879119233422169,0.9840189644120407,0.97286257777408,0.9778407711708542,0.985785617528641,0.9861395357107514,0.9921513796372889,0.9890858230764906,0.986390015144799,0.9908994701196494,0.9889518267575587,0.9883210749950011,0.9674744425827777,0.959463480499002,0.9633986082651198,0.9580552758740223,0.9625283905346508,0.9666222775070143,0.9767465575569592
29,0.9873390761649815,0.9877393153634342,0.9881297818898871,0.9884000440202703,0.9878550238858632,0.9871819301433418,0.9830775231898708,0.9710355630239617,0.9764846670633622,0.9849825315770668,0.9854926676383587,0.9919664142518759,0.9887980785879631,0.9860271913197121,0.9906660055581974,0.9884195566967598,0.987677765101569,0.9653282012733038,0.9570507870334016,0.9609087294513524,0.9547264608590146,0.9598507146055427,0.9645451241794513,0.9754106865027542
30,0.9862735140763875,0.9867944959306305,0.9873226548421055,0.9876454109556312,0.9869196563475433,0.9862876034446679,0.9819528833277542,0.9685244074076929,0.9743083716056535,0.9836404846836784,0.9846791918838556,0.9916042165389456,0.9884588256792969,0.9854999708316377,0.9903719925250937,0.9875525134848792,0.9865177323172385,0.9631411213476858,0.953594245509285,0.9569232984482544,0.9509498545715345,0.9563023015514546,0.9621161176409542,0.9736948310625123
31,0.9860670098104214,0.9866259176459179,0.9871720147437419,0.9875122618092309,0.9867686526719726,0.9861185955709932,0.9817206689293986,0.9680148342721031,0.9738225659695823,0.9833523394265861,0.984531819078298,0.9916003614802071,0.9884077228602975,0.9854233012170905,0.9903383246666092,0.9874578639252148,0.9862617397437937,0.9626711883144488,0.9528669966660086,0.9560464224099968,0.9500990620851821,0.9554656470947109,0.9615398303743519,0.9733360023867268
32,0.9860089660416197,0.9865710696472745,0.98712411093919,0.9874614172958553,0.9867234181338074,0.9860535239419664,0.9816182779929065,0.9678789074933365,0.9736129834063416,0.9832704832490536,0.9845121350158369,0.9916226741764088,0.9884369998178653,0.9854434855974081,0.9903505653123243,0.9874265248657659,0.9862090342556761,0.9625393305236326,0.9526111531854239,0.9557747944695206,0.9498262754323668,0.9552237316005845,0.9613360250484582,0.9732335634422317
