Bus,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
10,0.9977809750991232,0.9966647156536018,0.9967249647153259,0.9970669284399212,0.9966874329371301,0.9951206219658686,0.988160431132033,0.9768248662668202,0.9802524322109746,0.9785303633544561,0.9739772821914509,0.9802145788545488,0.9761424491884405,0.9721894396656494,0.9790436672020175,0.977767761065608,0.9906416559427115,0.9732663473778432,0.9802384854242794,0.9856924323847304,0.9867758545639549,0.9864676026075222,0.9867760353913958,0.9849857616662206
11,0.9977877403501598,0.9966028178554843,0.9966992027786091,0.9970586487281639,0.9966992773281411,0.9950951199305638,0.9879307135902329,0.9762610816346085,0.979693842199622,0.9776203062773301,0.9729813467086114,0.9793554756129744,0.9751738055381258,0.971187818408493,0.9782024243880507,0.976885374541775,0.9903490122296549,0.9725822272702215,0.9800486223195799,0.9855596679803889,0.9866581771910097,0.9863965096016012,0.986703620222488,0.9847626489819774
12,0.997898329284596,0.9963793992319823,0.9967412087844617,0.9972089701658191,0.996916268045401,0.9952043668274747,0.9872863346608727,0.9743144975857434,0.9778135895378737,0.9741993880248471,0.9691447561365764,0.9759294355849535,0.971328140898314,0.9673031727349065,0.9749654124810768,0.9736107881051975,0.9894923479077044,0.9702140675295308,0.9795793837767677,0.9855495366377091,0.9870212694234686,0.9866299783235722,0.9867502937460962,0.9843776744602802
13,0.9980252178236783,0.9963582313359255,0.9968160836813807,0.9973200992090672,0.9970625390716698,0.9953110302279455,0.987162872632188,0.9737722273976784,0.9772670492230577,0.9730176018638874,0.9678572888641095,0.974712393788931,0.9699597403191553,0.9659977599886728,0.9738376127153823,0.9724997537512804,0.9893625366097883,0.9696309683672413,0.9796640539109436,0.9858576346512536,0.9875510715916208,0.9870853326979835,0.9870317878790673,0.9844860812153207
14,0.9984625511498874,0.996822761621932,0.9972399461064284,0.9977329440637374,0.997493891849376,0.9957079849116656,0.9872365748089921,0.9735055760992034,0.9771577379061046,0.972330823368283,0.9667771427821791,0.9736133607364579,0.9687331263647257,0.9647238549913131,0.9727409927906853,0.9715081194108729,0.98937626468793,0.9693800044024687,0.9802463001364466,0.9868345871578821,0.9886724325201826,0.9881014616533629,0.9877633082035417,0.9847721565128145
15,0.999074204859166,0.9974569395609146,0.9978258247690609,0.9982922595917524,0.9980718750936654,0.9962564901119378,0.9873778443484488,0.9732593223291022,0.9771134127235827,0.971500314669523,0.965420936761513,0.9721890764645852,0.967194291972934,0.9631247378998937,0.9713618496145335,0.9702649501906506,0.9894047764645658,0.9691876192339641,0.9812178069263154,0.9883029766036706,0.9902953179310727,0.9895250176190781,0.9888245452329543,0.985232709274353
16,1.0004243734925233,0.998846341915213,0.999066106882172,0.99946096954537,0.9992856991523426,0.9974410609946773,0.9880030321411561,0.9737209981017635,0.9778360622240679,0.9707315350680651,0.9635601508695038,0.9701128163381718,0.9649785250146333,0.9607182424012272,0.9693792426114201,0.9685306219238644,0.9903265251363608,0.969857867975848,0.9839544327651691,0.9919885095603281,0.9945056857779977,0.9932337863853636,0.9914747939239834,0.9868952396626925
17,1.0012043656507847,0.9996321467924265,0.9997715461504738,1.0001350329661949,0.9999839767164252,0.9981157033745578,0.9883073945663199,0.9738922033894375,0.9780569370068426,0.9701173392063976,0.9624405532038597,0.9688097797338032,0.9635687954589965,0.9592217680982754,0.9681663494018369,0.9675158822621046,0.9906299522143609,0.9701433667435247,0.9855554048083167,0.993998890453698,0.9967546451535161,0.9952452464674162,0.9929648361904465,0.9877296549126584
18,0.9995156121630894,0.99956660216236,0.9995838221112973,0.9995861714937894,0.9995884365348764,0.9995104914812926,0.9992243489614537,0.9987246959660567,0.9988693027710733,0.9991283068339266,0.9990014454670927,0.9994278379078886,0.9990893764319426,0.9988812525381852,0.9992372694693982,0.9991287324964319,0.9994593475372383,0.9985091928680396,0.9981983530869679,0.9983388862525494,0.9984100702524743,0.9985416220309234,0.9987054681561066,0.998874009677854
19,0.9984028028572071,0.998599159419043,0.9986547040441941,0.9986769896104558,0.9987120227938725,0.9986082849096939,0.9980512318175118,0.9971496330307746,0.9971820859065973,0.9981898232844648,0.9982469655714733,0.9993405722787452,0.9985842217449497,0.9978119665394517,0.9986854875628114,0.9984048778020068,0.9986537688552595,0.996635301950048,0.995293040075716,0.9951086471793287,0.9950494252321437,0.995671816031156,0.9965655819969765,0.9970622214255229
20,0.9981848912338458,0.9984155889557719,0.9984758817811932,0.9985006216954221,0.9985303530156808,0.9984346562837432,0.9978464529245084,0.9968072055845282,0.9968597037057146,0.9979595545525254,0.9980937748621634,0.9993329993966493,0.9984743423398771,0.9975760706266,0.9985449226877109,0.9982571713941055,0.9985404783984664,0.9963108175772569,0.9947050636758324,0.9945052598779792,0.9943473183752894,0.995070148477373,0.9961630249432978,0.996742290162139
21,0.99792667198255,0.9981955763044259,0.9982617505226595,0.9982945507175066,0.9983251949912552,0.9982393192841797,0.9976190848659916,0.9964608793246922,0.996561251774991,0.9977629944524028,0.997945556036227,0.9993547283830647,0.998367734464046,0.9973984278508153,0.9984944092352437,0.9981431521588013,0.9984469275608903,0.9960232203214399,0.9940949924062586,0.9938986244812584,0.9937128725767339,0.994493224022706,0.9957996171441292,0.996443985996889
22,0.9975108116374344,0.9977260702582506,0.9978139082149365,0.9977954343091463,0.9977815025426356,0.997173327903048,0.9958110320232982,0.9927620602046122,0.9937192395631121,0.9944105973484462,0.9936139642945245,0.9961146938920655,0.9936151486933522,0.9933478695639639,0.9951548872415645,0.9946429472323937,0.9967745267262055,0.9912923468763768,0.9902359189530809,0.991102812479672,0.9917477882999096,0.9923694629107477,0.9927740186930752,0.9939223567321841
23,0.9955700639631186,0.996150167265662,0.9963675478603313,0.9963257500419853,0.996315933310829,0.9954395558921069,0.9943149100885359,0.990186010456159,0.9912418016814136,0.9921895051372293,0.9919980492451556,0.9956836250160528,0.9913178141117203,0.9918174374374416,0.9938520770422523,0.9931980136288033,0.9952350507026821,0.98780213639425,0.9849724893732275,0.9852491084855928,0.9864126732431496,0.9879199118134033,0.9888663255976076,0.9913676349147065
24,0.9944126584336981,0.9952752605601802,0.9956187860776545,0.9955520577082939,0.9955690665539961,0.9945278781889137,0.9934768835566065,0.9890325605081202,0.9902525654989219,0.9917538396475285,0.9916161485716152,0.9954003666435793,0.990935608994821,0.9913748265819183,0.9935118178854355,0.9926773167900074,0.9946298201088577,0.986777802683974,0.9828927720994248,0.9819704183951681,0.9832729541649294,0.9859041249147015,0.9871014956677685,0.9900399398980114
25,0.9993483284392292,0.9986695884488336,0.9983293914908307,0.9984168391494755,0.9982143853610704,0.9970065604585501,0.9915933308146291,0.9839448717668441,0.9870646549268316,0.9879098494863794,0.9835983197126719,0.987584358851172,0.9848170325656589,0.9814782535007028,0.986944600420781,0.986605418405189,0.9946947152705282,0.981986164451403,0.9864202484450042,0.9918960490316688,0.992529253211705,0.9917712787502945,0.9906174115994335,0.988779010735906
26,0.9991175053719751,0.9984850469594699,0.9981688177736466,0.9982641192179539,0.9980387501604343,0.9968189803482032,0.9911416028968778,0.9830681127420773,0.9863773480097728,0.9873403990543375,0.9828725347443331,0.987104170362067,0.9841813591093931,0.980735305332242,0.9863934581253512,0.9860116502801751,0.9944681648746816,0.9808907838015739,0.985600930536246,0.9911555507617671,0.9916855751635378,0.9910789609474534,0.9900545398277549,0.9881959163998902
27,0.9980823455829685,0.9976448185653606,0.9974191465907988,0.9975507228769037,0.9972377234958358,0.9959933708625782,0.9893054193192157,0.9795358410989456,0.9837176184468395,0.9852635401065655,0.9801249319586668,0.9852115297536698,0.9817444924830497,0.9779935095707165,0.9842816898075084,0.9837822582642048,0.9935581594786768,0.9764460250751141,0.9822443873536625,0.988433319708782,0.9881065461863675,0.988205539839674,0.9876966984225161,0.9859703985713466
28,0.9975420522541328,0.9971671745112224,0.9970225855788061,0.9971748569036133,0.9968509590141162,0.9955694518386392,0.9881183567628946,0.9770135709675302,0.9819008559774698,0.9837990704315078,0.9782011498861659,0.9838101164512474,0.9799462926684875,0.9759714819602368,0.9827873924772831,0.9822250625095041,0.9930545566086936,0.973357310913053,0.9800910350785006,0.9866517443770051,0.9856660274026935,0.9863269863688158,0.9861001572927239,0.9845089663607391
29,0.9974432771397427,0.9970820845480035,0.9969685349487342,0.9971335703361776,0.9967826762337689,0.9954832538363204,0.9875540430075747,0.9757698505613048,0.9809735564143527,0.9829379616549854,0.9770398860316267,0.9828979406344195,0.9788403302655398,0.9747599567108014,0.9818724429118701,0.9812839969868608,0.9928029348107912,0.9719265393814247,0.9794465165289518,0.9861534009902256,0.9848877645500201,0.985755899154082,0.9855713141135178,0.9838806940397057
