Bus,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
20,0.9981312787308021,0.9983615224508383,0.998423018736735,0.998447610996548,0.9984786227934064,0.9983979159840191,0.997843234016247,0.9968604039201205,0.9966217745076471,0.9977234051429545,0.9978666314991025,0.9988564279378807,0.9981178229697404,0.9973419779395868,0.9982038606483262,0.9980704163374507,0.9981084530669246,0.9961961797222263,0.9946601694021646,0.9944426575167533,0.9942389053182952,0.9949921598850502,0.9961164204114024,0.9967493133730165
21,0.99787304560153,0.9981414978785983,0.9982088761350832,0.9982415290724725,0.9982734541349022,0.9982025050144381,0.9976139274150733,0.9965113083034172,0.9963120098333109,0.9975069757165999,0.9976954891078742,0.9988334588968296,0.9979746756126755,0.9971389169451579,0.9981215317527338,0.99794083799369,0.9979887538778379,0.9958995346815724,0.9940457534822928,0.9938357153971697,0.9936043902370563,0.9944151901498777,0.9957529955954406,0.9964510113111034
22,0.9971708035523427,0.9973831579903933,0.997478631196856,0.9974592082205027,0.9974533892920432,0.9969433170746121,0.9958789338253948,0.9932262368409097,0.9927235967826731,0.9938158754877373,0.9932158512820249,0.9951265035851354,0.9930147135391275,0.9930197163498231,0.9944399138753975,0.9941664185238436,0.9952235601936087,0.990976583471109,0.9901473091364449,0.9907176345637734,0.99106000343005,0.9918747813490114,0.9924784596004743,0.9939668500311164
23,0.9952293905053823,0.9958067108592943,0.9960317828323008,0.9959890266156046,0.9959873361104871,0.995208468291595,0.9943633325353795,0.9906231124173984,0.9901295999886297,0.9913924947863566,0.9913673602814954,0.9942434644977012,0.9903453841763222,0.9912317938243738,0.9928144205163636,0.9925634957110508,0.9934175613315335,0.9873934514826782,0.9848392877247143,0.98485886922873,0.9857211295143944,0.9874229860824317,0.9885695913085932,0.9914122433475713
24,0.9940715878417625,0.9949315018516479,0.9952827682503923,0.9952150722952172,0.995240222567199,0.9942962910260095,0.9935170044363705,0.9894581326812516,0.9890906984717954,0.9908709560461482,0.9908864421672807,0.9937671723313217,0.9898050632456117,0.9906794520852201,0.9923367144876798,0.9919754594667373,0.99269869321229,0.9863296632685948,0.9827405503825715,0.9815777029550893,0.9825791932522375,0.9854061804649966,0.9868042296922969,0.9900846082347234
25,0.9977847374795723,0.9971093037981359,0.9968135590664082,0.9969067081995598,0.9967160709659159,0.9958962925341308,0.9917881459801166,0.9855827146234627,0.9836984233940134,0.9866635577242758,0.9834097255727938,0.9863041804445644,0.9846101831442904,0.9817907272821722,0.9860745142409529,0.9857593201172263,0.9900368658498838,0.9809691578739932,0.9853663649345119,0.989432871393355,0.9884311465163474,0.9888407671836403,0.988849428831832,0.9886597007078155
26,0.9971025791570539,0.9965194348367307,0.9962774017057551,0.9963895816559681,0.9961523582418967,0.995349071173887,0.9911242577894996,0.984378616752055,0.9827588969409985,0.9861083144902995,0.9829504298182228,0.9861925701827767,0.9844008583806964,0.9815010064697854,0.9858774854201772,0.985380064340941,0.989567470054222,0.9794616313589491,0.9835633706843718,0.987588094352359,0.9861706753904708,0.986979606311389,0.9874280118598306,0.9876822150608677
27,0.9940258267707276,0.9938564502797228,0.9938474018054878,0.9940487132138758,0.9936240187022994,0.9929097155534271,0.9880828123943941,0.9789004832285739,0.9785880860585374,0.9836256527416526,0.980778908055581,0.9853883164858409,0.9832372162009486,0.9801578637375123,0.9847973946748096,0.983625512495156,0.9873332683057306,0.9724678910483523,0.9755356561685815,0.9797927208363174,0.9758945679922112,0.9786717050852909,0.9809857264018412,0.9833293368024537
28,0.9919438114503616,0.9920018447756184,0.9921813563146009,0.9924432213994596,0.9919322774800025,0.9912668135191143,0.985991147567815,0.9749175893266644,0.9756455208034662,0.9818780296012336,0.9793186795376408,0.9848558304914034,0.9824415419335891,0.9792225998798514,0.9841177616942162,0.9824468618098048,0.985855450314943,0.9674744899693682,0.9698627988181583,0.9741818156987089,0.968403484716477,0.9726925106676715,0.9763082703002118,0.9802666494451436
29,0.9910405409229516,0.9911939860655645,0.9914575092100844,0.9917520652505107,0.9911718796114272,0.9905392976344253,0.9850515959973981,0.9730944549163963,0.9742863453995411,0.9810717348341604,0.9786672939802767,0.9846694902674926,0.9821518469183256,0.9788571152925979,0.983882685030046,0.9819110587424029,0.9852105258423572,0.9653282487658055,0.9674762459791758,0.9717198288454423,0.9651106784005385,0.970043123205953,0.9742518846583107,0.978935600557011
30,0.9899789688049363,0.9902524670146478,0.9906530964061149,0.9909999873036824,0.9902396489758051,0.9896480086808432,0.9839292161469753,0.9705886453483995,0.972105112743106,0.9797243212006627,0.9778481345146344,0.9843046042686301,0.9818102954334224,0.9783260282462627,0.9835866427714011,0.9810382577702202,0.9840475801318121,0.9631411689483739,0.9640572738591184,0.9677791863008544,0.9613751010811394,0.9665323361325256,0.9718472307161604,0.9772259497550636
31,0.9897732378481696,0.9900844776420813,0.9905029629194859,0.9908672890187649,0.9900891517518794,0.9894795749195409,0.9836974684492915,0.9700801572641213,0.9716182047047345,0.9794350234312645,0.9776997318674886,0.9843007204288013,0.9817588464234569,0.9782487962935359,0.9835527425642867,0.9809429795887352,0.983790944617471,0.9626712359383877,0.9633379319393681,0.9669121671754406,0.9605335537504497,0.965704554724059,0.9712767219354483,0.9768684187735679
32,0.9897154114534261,0.9900298212615033,0.9904552202269865,0.9908166166816923,0.9900440689336356,0.9894147243520078,0.9835952833199086,0.9699445199642256,0.9714081464324036,0.9793528398095391,0.9776799102434612,0.9843231985421529,0.9817883216110425,0.9782691286828036,0.9835650676354767,0.9809114323783564,0.9837381067442721,0.9625393781540964,0.963084870924555,0.9666435935407977,0.9602637322745147,0.9654652055457343,0.9710749606595228,0.9767663503395482
